Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),BACK_SPACE:Zone People Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone People Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone People Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone People Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone People Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Lights Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Lights Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone Lights Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Electric Equipment Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Electric Equipment Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),BACK_SPACE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),CORE_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),POINT_OF_SALE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_ENTRY:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),BACK_SPACE:Zone Mean Air Temperature [C](TimeStep),CORE_RETAIL:Zone Mean Air Temperature [C](TimeStep),POINT_OF_SALE:Zone Mean Air Temperature [C](TimeStep),FRONT_RETAIL:Zone Mean Air Temperature [C](TimeStep),FRONT_ENTRY:Zone Mean Air Temperature [C](TimeStep),BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),DISTRICT HEATING UTILITY:District Heating Water Rate [W](TimeStep),BACK_SPACE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),CORE_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),POINT_OF_SALE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_ENTRY_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),HW CIRCULATING PUMP:Pump Mass Flow Rate [kg/s](TimeStep),HW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),Electricity:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep),Fans:Electricity [J](TimeStep) 
 01/21  23:10:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.999977565364624,24.00054521723506,23.999257362388118,24.00102462828698,23.998745543458266,24.0,24.0,24.0,24.0,24.0,57970.45930975019,0.0,0.0,0.0,0.0,0.0,14348.225807578889,0.18715892273760576,42.57499992384232,24.23449092800996,28344.676682215304,0.36555074306860036,42.57499992384232,24.02484441658342,6875.016711549203,0.08928765148816412,42.57499992384232,24.154302182659524,7628.065124423377,0.0997685181513853,42.57499992384232,24.283699255111546,966.0743989942837,0.01244272070562938,42.57499992384232,24.000422647765042,0.7542085561513848,42.575,7127830.871065718,34782275.58585011,0.0 
 01/21  23:20:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.999618070057775,23.999888182294715,24.000271759981096,23.999769204584876,23.999499083820005,24.0,24.0,24.0,24.0,24.0,57601.67563334529,0.0,0.0,0.0,0.0,0.0,14185.835463417672,0.18489620691867098,42.574999987847164,24.220158652566216,28242.068522667334,0.3642198544409234,42.574999987847164,24.024457943681753,6838.884874110102,0.0887888377926995,42.574999987847164,24.148169538113788,7569.564826094265,0.09893711383345707,42.574999987847164,24.271447297322617,957.9038377734913,0.012336372665410326,42.574999987847164,23.99874554345822,0.7491783856511613,42.57500000000001,7127057.458594977,34561005.38000717,0.0 
 01/21  23:30:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.99915155430944,24.000091489687353,23.999861303645748,23.99909051470097,23.998623290090958,24.0,24.0,24.0,24.0,24.0,57334.005968963145,0.0,0.0,0.0,0.0,0.0,14046.684617374465,0.18295673621672687,42.57499999803897,24.207538187724058,28243.059103403997,0.3642198544409234,42.57499999803897,24.023807300059413,6777.434489789936,0.08795748163359182,42.57499999803897,24.141141037537498,7511.1897060741385,0.09810570951552888,42.57499999803897,24.258682372336043,947.543160290116,0.012203437615136509,42.57499999803897,23.999499083819966,0.7454432194219075,42.574999999999996,7189003.471606077,34400403.581377886,0.0 
 01/21  23:40:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.999781185531905,23.99995518514878,23.999260914007746,24.001292390624567,23.999306016364613,24.0,24.0,24.0,24.0,24.0,56990.23675476897,0.0,0.0,0.0,0.0,0.0,13907.096739062401,0.18101726551478275,42.574999999680394,24.195224862332367,28140.605601755804,0.3628889658132465,42.574999999680394,24.023313585121954,6728.607239286128,0.0872923967063057,42.574999999680394,24.13450906021418,7464.208818093385,0.0974405860611863,42.574999999680394,24.249002982639414,939.3299888792542,0.012097089574917452,42.574999999680394,23.998623290090904,0.7407363036704386,42.575,7125759.38245998,34194142.052861385,0.0 
 01/21  23:50:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,24.000901703620688,23.9999930357133,23.99954314644643,24.001152864301186,23.999846130158925,24.0,24.0,24.0,24.0,24.0,56686.73848892598,0.0,0.0,0.0,0.0,0.0,13766.188330042749,0.17907779481283864,42.57499999994734,24.184408950493903,28106.752010291395,0.36244533627068753,42.57499999994734,24.022951790607035,6679.7487255677315,0.08662731177901956,42.57499999994734,24.127861585011548,7392.228019466254,0.09644290087967246,42.57499999994734,24.23797792146826,930.0057308883563,0.011977448029671017,42.57499999994734,23.999306016364624,0.7365707917718892,42.574999999999996,7187638.675394298,34012043.09335559,0.0 
 01/21  24:00:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.99992291760105,24.000521918730122,24.00075511418273,23.999813774861938,23.99957927160367,24.0,24.0,24.0,24.0,24.0,56370.55859014305,0.0,0.0,0.0,0.0,0.0,13600.907483512885,0.17681507899390386,42.574999999991235,24.172691573697644,28072.631720258963,0.36200170672812854,42.574999999991235,24.02276536100764,6630.476287951129,0.08596222685173341,42.574999999991235,24.122263205076464,7332.824464755029,0.09561149656174425,42.574999999991235,24.227162249276017,920.6892244287661,0.011857806484424579,42.574999999991235,23.99984613015893,0.7322483156199346,42.575,7124454.2911244,33822335.15408583,0.0 
 01/22  00:10:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,22.87399011589168,23.40085972893058,22.649325791557928,22.516766134077542,22.05353099542442,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,24.153215650606345,7011891.392463634,0.0,0.0 
 01/22  00:20:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,22.08289162555896,22.920308905982395,21.706378901345964,21.490182098013747,20.90768957148922,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,24.15321565060635,7074419.351592768,0.0,0.0 
 01/22  00:30:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,21.436078332343968,22.504754470850983,20.935962094382386,20.65673844271209,20.11979814622502,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,24.15321565060635,7011891.392463634,0.0,0.0 
 01/22  00:40:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,20.902909268555348,22.142519567058223,20.30574925172481,19.97538925041215,19.563309599280203,18.000000000000014,18.000000000000014,18.000000000000014,18.000000000000014,18.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.574999999996884,42.574999999996884,0.0,0.0,42.574999999996884,42.574999999996884,0.0,0.0,42.574999999996884,42.574999999996884,0.0,0.0,42.574999999996884,42.574999999996884,0.0,0.0,42.574999999996884,42.574999999996884,0.0,24.15321565060637,7074428.442889952,0.0,0.0 
 01/22  00:50:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,20.23764216922968,21.665440997222294,19.601910657722808,19.214378166563762,19.031237238396223,18.000000000000014,18.000000000000014,18.000000000000014,18.000000000000014,18.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.574999999996884,42.574999999996884,0.0,0.0,42.574999999996884,42.574999999996884,0.0,0.0,42.574999999996884,42.574999999996884,0.0,0.0,42.574999999996884,42.574999999996884,0.0,0.0,42.574999999996884,42.574999999996884,0.0,24.15321565060637,7011891.392463634,0.0,0.0 
 01/22  01:00:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.87448154528029,21.400666777711372,19.245997195112654,18.83165127263767,18.742462591852004,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,24.15321565060635,7074435.410821149,0.0,0.0 
 01/22  01:10:00,-2.8333333333333335,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.612762604731163,21.20507578193491,19.008431024962217,18.577685216610227,18.520668087951808,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,24.15321565060635,7011891.392463634,0.0,0.0 
 01/22  01:20:00,-2.6666666666666665,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.39284611976121,21.0411906537456,18.806509165137406,18.36284412234578,18.307229151837713,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,24.15321565060635,7011891.392463634,0.0,0.0 
 01/22  01:30:00,-2.5,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.211385208533876,20.908687116490526,18.63186023893498,18.177750398253686,18.108971074396763,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,0.0,42.57499999999685,42.57499999999685,0.0,24.15321565060635,7074439.079143679,0.0,0.0 
 01/22  01:40:00,-2.333333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.064283609599823,20.8051503685279,18.484139761718097,18.021867196741372,18.000054462600264,18.0,18.0,18.0,18.0,18.0,22.66967822832478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.574745261742905,42.574745261742905,0.0,0.0,42.574745261742905,42.574745261742905,0.0,0.0,42.574745261742905,42.574745261742905,0.0,0.0,42.574745261742905,42.574745261742905,31.268178672097385,0.0003057506156297818,42.574745261742905,18.108971074396056,0.0003057506156297818,41.891666666666666,7011938.393105964,13601.806936994868,0.0 
 01/22  01:50:00,-2.1666666666666665,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.941453457774326,20.72284467216182,18.357558351105904,17.999973868743552,18.000101741412163,18.0,18.0,18.0,18.0,18.0,447.8360908227558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.568189432005695,42.568189432005695,0.0,0.0,42.568189432005695,42.568189432005695,0.0,0.0,42.568189432005695,42.568189432005695,547.0189439763384,0.005331380188714652,42.568189432005695,18.021867196741336,77.13232509846299,0.0007510830340470726,42.568189432005695,18.000054462599913,0.006082463222761725,41.72083333333333,7075375.71829777,268701.6544936535,0.0 
 01/22  02:00:00,-2.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,18.83345546215918,20.653900677744677,18.244913460812192,17.999990768614463,17.999978061644253,18.0,18.0,18.0,18.0,18.0,449.96484261303294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.554380052450924,42.554380052450924,0.0,0.0,42.554380052450924,42.554380052450924,0.0,0.0,42.554380052450924,42.554380052450924,536.5324470876369,0.005227454648973626,42.554380052450924,17.999973868743545,93.63221933095896,0.0009122667825040771,42.554380052450924,18.000101741411825,0.006139721431477703,41.55,7012835.172662494,269978.9055678198,0.0 
 01/22  02:10:00,-2.166666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,21.22559296744893,22.210570715593974,21.27823830322216,20.991047968913442,24.97686003768179,24.0,24.0,24.0,24.0,24.0,144185.5650617987,0.0,0.0,0.0,0.0,0.0,27851.079829832714,0.6620059995969197,41.824821456378764,31.760052009591135,72449.84361320584,1.8171066063215866,41.824821456378764,32.28630653834354,14359.840220281762,0.340523482770503,41.824821456378764,31.736329333012055,14551.676379660485,0.3405432086233951,41.824821456378764,31.602147200570265,2332.8182096523424,0.025104119568959186,41.824821456378764,30.638095864683763,3.1852834168813633,41.72083333333333,7565010.251468584,86511339.03707922,0.0 
 01/22  02:20:00,-2.3333333333333335,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,22.661816252080175,23.313290591169586,22.93390948784767,22.623356012544935,24.06190333232386,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,119163.1585374948,0.0,0.0,0.0,0.0,0.0,25805.915634645284,0.6620059995969195,41.8696215979706,32.543929638704206,67347.1723441188,1.706692142395795,41.8696215979706,32.00243955953686,13113.19563704002,0.3405234827705029,41.8696215979706,32.656958443850264,13323.06245396028,0.34054320862339504,41.8696215979706,32.510058891711026,1502.8986930221047,0.020170678294880666,41.8696215979706,26.037140638293806,3.0699355116814933,41.89166666666665,7484964.846671797,71497895.12249689,0.0 
 01/22  02:30:00,-2.5,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.613218786102863,23.916848615114922,23.826772337700838,23.641423302328718,23.999862509305046,24.0,24.0,24.0,24.0,24.0,91417.89062007912,0.0,0.0,0.0,0.0,0.0,24151.114044972976,0.5732752149829772,42.038927365661465,31.0936241102192,49273.0128575479,0.9246348740785564,42.038927365661465,27.116976483574053,11211.114257850411,0.2371443443854638,42.038927365661465,28.955839500011084,12336.869101109794,0.29331944336507276,42.038927365661465,31.05783341990066,1520.2251340481425,0.020179540631565594,42.038927365661465,24.01521059918903,2.0485534174436357,42.0625,7327449.253398908,54850734.37204747,0.0 
 01/22  02:40:00,-2.666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,24.000102482395164,23.999851096737096,23.999927875337022,24.00051810587488,24.000549202889673,24.000000000000007,24.000000000000007,24.000000000000007,24.000000000000007,24.000000000000007,71269.51363065884,0.0,0.0,0.0,0.0,0.0,19633.12525801816,0.279930271313932,42.172172822352714,25.26503252439042,35318.39916623207,0.4675855378571662,42.172172822352714,24.098735425143385,9315.057196915172,0.1278625772707602,42.172172822352714,24.743199883245413,10435.996817702213,0.14749112600046466,42.172172822352714,25.213172293704822,1416.6478151316712,0.018650787553416693,42.172172822352714,24.000552945305053,1.0415202999957398,42.23333333333335,7234589.847342776,42761708.178395286,0.0 
 01/22  02:50:00,-2.833333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,23.999603339623864,23.99948996152914,24.001125773626644,24.001170477461557,23.99912270943424,24.0,24.0,24.0,24.0,24.0,75785.11760392184,0.0,0.0,0.0,0.0,0.0,17892.362246938075,0.24372681821097533,42.33680225112194,24.774231712161978,37873.33673172251,0.49952686492141274,42.33680225112194,24.19842469850868,9284.829972929996,0.12669867864800938,42.33680225112194,24.805039383513922,9813.019009168049,0.13568518468588397,42.33680225112194,25.034897046179655,1336.8314559592302,0.01744107859592494,42.33680225112194,23.99985502447429,1.0230786250622064,42.40416666666667,7169181.229476076,45471070.562353104,0.0 
 01/22  03:00:00,-3.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,24.001010875160063,24.000089675538394,23.999982794774635,23.999012628388098,23.999213226713888,24.0,24.0,24.0,24.0,24.0,74109.62950840064,0.0,0.0,0.0,0.0,0.0,18489.727030878465,0.2508382107847704,42.505121352618076,24.87072801748778,35575.376348739126,0.4631492424315763,42.505121352618076,24.129067143525603,8934.570563267971,0.11971528691150496,42.505121352618076,24.650617323135346,9845.077882930998,0.13468749950437015,42.505121352618076,25.018110317132493,1283.3434467104394,0.016590294274172503,42.505121352618076,23.999122709434275,0.9849805339063942,42.575,7225839.462035792,44465777.70504039,0.0 
 01/22  03:10:00,-2.8333333333333335,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,22.609460228732882,23.281506049140734,22.313009889559076,22.1723047380628,21.52813885221983,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,24.55962327985258,7011891.392463634,0.0,0.0 
 01/22  03:20:00,-2.6666666666666665,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,21.021030146890904,22.30985650438113,20.43044150074082,20.152808194134813,19.504785608535528,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,24.55962327985258,7011891.392463634,0.0,0.0 
 01/22  03:30:00,-2.5,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,20.458612991560557,21.91520107924492,19.770337827942633,19.44193760351435,18.962983700340207,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,24.55962327985258,7074432.166561815,0.0,0.0 
 01/22  03:40:00,-2.333333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,20.01010535106085,21.579608294473893,19.288822759364265,18.922256229977812,18.611269259236163,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,24.559623279852577,7011891.392463634,0.0,0.0 
 01/22  03:50:00,-2.1666666666666665,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.545980137303587,21.199747529949917,18.838348506572622,18.435143796591838,18.31799792328496,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,24.559623279852577,7074437.651143254,0.0,0.0 
 01/22  04:00:00,-2.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,453.8156191741482,765.2469481545237,480.4193040276802,72.10754423835535,0.0,0.0,0.0,0.0,0.0,19.27508986184355,20.95200082777358,18.592595358860255,18.168929116727128,18.13738500512663,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,0.0,42.55816474152846,42.55816474152846,0.0,24.559623279852577,7011891.392463634,0.0,0.0 
